

 customer no 600  and interarrival :0.694 minutes


 customer no 601  and interarrival :0.190 minutes


 customer no 602  and interarrival :0.360 minutes


 customer no 603  and interarrival :3.847 minutes


 customer no 604  and interarrival :0.761 minutes


 customer no 605  and interarrival :0.104 minutes


 customer no 605  and interarrival :0.366 minutes


 customer no 606  and interarrival :1.689 minutes


 customer no 608  and interarrival :0.660 minutes


 customer no 609  and interarrival :0.654 minutes


 customer no 610  and interarrival :1.590 minutes


 customer no 611  and interarrival :3.030 minutes


 customer no 612  and interarrival :2.361 minutes


 customer no 613  and interarrival :1.364 minutes


 customer no 614  and interarrival :0.452 minutes


 customer no 615  and interarrival :4.149 minutes


 customer no 616  and interarrival :1.548 minutes


 customer no 617  and interarrival :0.352 minutes


 customer no 618  and interarrival :1.090 minutes


 customer no 619  and interarrival :0.371 minutes


 customer no 620  and interarrival :0.236 minutes


 customer no 621  and interarrival :0.009 minutes


 customer no 621  and interarrival :3.429 minutes


 customer no 623  and interarrival :3.615 minutes


 customer no 624  and interarrival :0.412 minutes


 customer no 625  and interarrival :1.512 minutes


 customer no 626  and interarrival :0.193 minutes


 customer no 627  and interarrival :0.115 minutes


 customer no 628  and interarrival :2.274 minutes


 customer no 629  and interarrival :0.355 minutes


 customer no 630  and interarrival :1.986 minutes


 customer no 631  and interarrival :0.312 minutes


 customer no 632  and interarrival :0.117 minutes


 customer no 632  and interarrival :1.051 minutes


 customer no 633  and interarrival :0.874 minutes


 customer no 635  and interarrival :2.373 minutes


 customer no 636  and interarrival :1.322 minutes


 customer no 637  and interarrival :3.144 minutes


 customer no 638  and interarrival :2.426 minutes


 customer no 639  and interarrival :0.756 minutes


 customer no 640  and interarrival :1.074 minutes


 customer no 641  and interarrival :1.242 minutes


 customer no 642  and interarrival :1.273 minutes


 customer no 643  and interarrival :1.344 minutes


 customer no 644  and interarrival :0.286 minutes


 customer no 645  and interarrival :1.552 minutes


 customer no 646  and interarrival :0.600 minutes


 customer no 647  and interarrival :0.195 minutes


 customer no 648  and interarrival :0.427 minutes


 customer no 649  and interarrival :0.146 minutes


 customer no 650  and interarrival :0.144 minutes


 customer no 651  and interarrival :0.127 minutes


 customer no 651  and interarrival :1.750 minutes


 customer no 653  and interarrival :0.675 minutes


 customer no 653  and interarrival :0.651 minutes


 customer no 654  and interarrival :0.382 minutes


 customer no 655  and interarrival :0.738 minutes


 customer no 656  and interarrival :1.574 minutes


 customer no 658  and interarrival :1.282 minutes


 customer no 659  and interarrival :0.838 minutes


 customer no 660  and interarrival :1.037 minutes


