
 customer no 662  and interarrival :0.716 minutes


 customer no 663  and interarrival :2.133 minutes


 customer no 664  and interarrival :0.780 minutes


 customer no 665  and interarrival :0.259 minutes


 customer no 666  and interarrival :4.233 minutes


 customer no 667  and interarrival :0.170 minutes


 customer no 668  and interarrival :0.320 minutes


 customer no 668  and interarrival :1.818 minutes


 customer no 670  and interarrival :1.008 minutes


 customer no 671  and interarrival :2.567 minutes


 customer no 672  and interarrival :0.106 minutes


 customer no 673  and interarrival :2.575 minutes


 customer no 673  and interarrival :4.104 minutes


 customer no 675  and interarrival :1.095 minutes


 customer no 676  and interarrival :0.772 minutes


 customer no 677  and interarrival :1.555 minutes


 customer no 678  and interarrival :0.171 minutes


 customer no 679  and interarrival :1.030 minutes


 customer no 680  and interarrival :0.778 minutes


 customer no 681  and interarrival :0.751 minutes


 customer no 682  and interarrival :0.760 minutes


 customer no 683  and interarrival :0.739 minutes


 customer no 684  and interarrival :0.116 minutes


 customer no 684  and interarrival :1.447 minutes


 customer no 686  and interarrival :0.002 minutes


 customer no 687  and interarrival :0.041 minutes


 customer no 688  and interarrival :1.719 minutes


 customer no 689  and interarrival :3.139 minutes


 customer no 690  and interarrival :0.391 minutes


 customer no 691  and interarrival :0.778 minutes


 customer no 692  and interarrival :1.699 minutes


 customer no 693  and interarrival :0.045 minutes


 customer no 694  and interarrival :0.682 minutes


 customer no 695  and interarrival :0.014 minutes


 customer no 696  and interarrival :0.823 minutes


 customer no 696  and interarrival :0.352 minutes


 customer no 696  and interarrival :0.604 minutes


 customer no 698  and interarrival :0.987 minutes


 customer no 699  and interarrival :0.684 minutes


 customer no 699  and interarrival :0.480 minutes


 customer no 702  and interarrival :0.003 minutes


 customer no 702  and interarrival :1.040 minutes


 customer no 704  and interarrival :0.968 minutes


 customer no 705  and interarrival :1.210 minutes


 customer no 706  and interarrival :1.249 minutes


 customer no 707  and interarrival :1.114 minutes


 customer no 708  and interarrival :2.383 minutes


 customer no 709  and interarrival :0.421 minutes


 customer no 710  and interarrival :0.507 minutes


 customer no 711  and interarrival :0.082 minutes


 customer no 711  and interarrival :0.171 minutes


 customer no 712  and interarrival :0.490 minutes


 customer no 712  and interarrival :0.399 minutes


 customer no 712  and interarrival :0.139 minutes


 customer no 713  and interarrival :0.228 minutes


 customer no 716  and interarrival :2.212 minutes


 customer no 718  and interarrival :1.812 minutes


 customer no 719  and interarrival :2.664 minutes


 customer no 720  and interarrival :1.172 minutes


 customer no 721  and interarrival :0.344 minutes


 customer no 722  and interarrival :1.804 minutes


 customer no 723  and interarrival :0.829 minutes


 customer no 724  and interarrival :0.319 minutes


 customer no 725  and interarrival :0.500 minutes


 customer no 725  and interarrival :0.229 minutes


 customer no 726  and interarrival :0.271 minutes


 customer no 727  and interarrival :1.326 minutes


 customer no 729  and interarrival :1.053 minutes


 customer no 730  and interarrival :1.307 minutes


 customer no 731  and interarrival :0.062 minutes


 customer no 732  and interarrival :2.867 minutes


 customer no 733  and interarrival :0.279 minutes


 customer no 734  and interarrival :2.386 minutes


 customer no 735  and interarrival :1.115 minutes


 customer no 736  and interarrival :1.203 minutes


 customer no 737  and interarrival :0.270 minutes


 customer no 738  and interarrival :3.973 minutes


 customer no 739  and interarrival :1.147 minutes


 customer no 740  and interarrival :0.448 minutes


 customer no 741  and interarrival :0.231 minutes


 customer no 742  and interarrival :2.437 minutes


 customer no 743  and interarrival :0.700 minutes


 customer no 744  and interarrival :0.185 minutes


 customer no 745  and interarrival :1.177 minutes


 customer no 746  and interarrival :0.922 minutes


 customer no 747  and interarrival :0.770 minutes


 customer no 748  and interarrival :0.984 minutes


 customer no 749  and interarrival :0.257 minutes


 customer no 750  and interarrival :0.792 minutes


 customer no 751  and interarrival :0.962 minutes


 customer no 752  and interarrival :0.920 minutes


 customer no 753  and interarrival :0.527 minutes


 customer no 754  and interarrival :0.336 minutes


 customer no 754  and interarrival :1.173 minutes


 customer no 756  and interarrival :0.906 minutes


 customer no 757  and interarrival :0.308 minutes


 customer no 758  and interarrival :0.797 minutes


 customer no 759  and interarrival :1.180 minutes


 customer no 760  and interarrival :0.592 minutes


 customer no 761  and interarrival :1.927 minutes


 customer no 762  and interarrival :1.542 minutes


 customer no 763  and interarrival :2.206 minutes


 customer no 764  and interarrival :0.735 minutes


 customer no 765  and interarrival :2.133 minutes


 customer no 766  and interarrival :0.637 minutes


 customer no 767  and interarrival :0.975 minutes


 customer no 768  and interarrival :0.210 minutes


 customer no 768  and interarrival :5.190 minutes


 customer no 770  and interarrival :0.476 minutes


 customer no 771  and interarrival :0.623 minutes


 customer no 771  and interarrival :0.564 minutes


 customer no 771  and interarrival :0.136 minutes


 customer no 771  and interarrival :1.524 minutes


 customer no 775  and interarrival :0.704 minutes


 customer no 776  and interarrival :1.278 minutes


 customer no 777  and interarrival :1.498 minutes


 customer no 778  and interarrival :2.183 minutes


 customer no 779  and interarrival :1.436 minutes


 customer no 780  and interarrival :1.052 minutes


 customer no 781  and interarrival :0.651 minutes


 customer no 782  and interarrival :6.168 minutes


 customer no 783  and interarrival :0.143 minutes


 customer no 784  and interarrival :0.525 minutes


 customer no 784  and interarrival :2.096 minutes


 customer no 786  and interarrival :1.554 minutes


 customer no 787  and interarrival :1.494 minutes


 customer no 788  and interarrival :0.387 minutes


 customer no 789  and interarrival :1.097 minutes


 customer no 790  and interarrival :0.496 minutes


 customer no 791  and interarrival :0.696 minutes


 customer no 792  and interarrival :0.449 minutes


 customer no 793  and interarrival :0.205 minutes


 customer no 794  and interarrival :2.223 minutes


 customer no 795  and interarrival :0.792 minutes


 customer no 796  and interarrival :1.554 minutes


 customer no 797  and interarrival :3.150 minutes


 customer no 798  and interarrival :0.011 minutes


 customer no 799  and interarrival :1.741 minutes


 customer no 800  and interarrival :0.524 minutes


 customer no 801  and interarrival :3.499 minutes


 customer no 802  and interarrival :0.095 minutes


 customer no 803  and interarrival :0.713 minutes


 customer no 803  and interarrival :0.855 minutes


 customer no 805  and interarrival :0.410 minutes


 customer no 806  and interarrival :0.344 minutes


 customer no 807  and interarrival :0.840 minutes


 customer no 808  and interarrival :0.293 minutes


 customer no 809  and interarrival :0.700 minutes


 customer no 810  and interarrival :1.172 minutes


 customer no 811  and interarrival :0.877 minutes


 customer no 812  and interarrival :0.075 minutes


 customer no 813  and interarrival :1.273 minutes


 customer no 814  and interarrival :1.120 minutes


 customer no 815  and interarrival :4.352 minutes


 customer no 816  and interarrival :0.438 minutes


 customer no 817  and interarrival :0.274 minutes


 customer no 818  and interarrival :1.659 minutes


 customer no 819  and interarrival :0.773 minutes


 customer no 820  and interarrival :0.656 minutes


 customer no 821  and interarrival :0.678 minutes


 customer no 822  and interarrival :0.117 minutes


 customer no 823  and interarrival :1.144 minutes


 customer no 824  and interarrival :4.021 minutes


 customer no 825  and interarrival :0.223 minutes


 customer no 826  and interarrival :0.439 minutes


 customer no 826  and interarrival :1.050 minutes


 customer no 828  and interarrival :0.476 minutes


 customer no 828  and interarrival :0.113 minutes


 customer no 828  and interarrival :0.191 minutes


 customer no 828  and interarrival :0.524 minutes


 customer no 829  and interarrival :0.023 minutes


 customer no 829  and interarrival :1.078 minutes


 customer no 830  and interarrival :4.302 minutes


 customer no 835  and interarrival :0.487 minutes


 customer no 836  and interarrival :0.261 minutes


 customer no 837  and interarrival :1.315 minutes


 customer no 838  and interarrival :0.333 minutes


 customer no 839  and interarrival :0.537 minutes


 customer no 840  and interarrival :1.445 minutes


 customer no 841  and interarrival :2.280 minutes


 customer no 842  and interarrival :0.183 minutes


 customer no 843  and interarrival :3.045 minutes


 customer no 844  and interarrival :0.584 minutes


 customer no 844  and interarrival :0.167 minutes


 customer no 845  and interarrival :0.214 minutes


 customer no 846  and interarrival :0.585 minutes


 customer no 848  and interarrival :2.533 minutes


 customer no 849  and interarrival :1.077 minutes


 customer no 850  and interarrival :0.007 minutes


 customer no 851  and interarrival :0.355 minutes


 customer no 852  and interarrival :0.594 minutes


 customer no 852  and interarrival :1.876 minutes


 customer no 854  and interarrival :0.892 minutes


 customer no 855  and interarrival :0.230 minutes


 customer no 856  and interarrival :0.142 minutes


 customer no 856  and interarrival :1.671 minutes


 customer no 858  and interarrival :0.496 minutes


 customer no 859  and interarrival :4.167 minutes


 customer no 860  and interarrival :1.290 minutes


 customer no 861  and interarrival :0.364 minutes


 customer no 862  and interarrival :0.433 minutes


 customer no 863  and interarrival :0.706 minutes


 customer no 864  and interarrival :1.247 minutes


 customer no 865  and interarrival :0.249 minutes


 customer no 865  and interarrival :0.706 minutes


 customer no 866  and interarrival :1.472 minutes


 customer no 868  and interarrival :0.318 minutes


 customer no 869  and interarrival :0.476 minutes


 customer no 870  and interarrival :0.680 minutes


 customer no 871  and interarrival :0.438 minutes


 customer no 872  and interarrival :0.458 minutes


 customer no 872  and interarrival :0.025 minutes


 customer no 872  and interarrival :0.568 minutes


 customer no 873  and interarrival :1.613 minutes


 customer no 875  and interarrival :1.296 minutes


 customer no 877  and interarrival :0.217 minutes


 customer no 878  and interarrival :1.592 minutes


 customer no 879  and interarrival :0.261 minutes


 customer no 879  and interarrival :2.225 minutes


 customer no 881  and interarrival :3.332 minutes


 customer no 882  and interarrival :0.080 minutes


 customer no 883  and interarrival :0.975 minutes


 customer no 884  and interarrival :1.508 minutes


 customer no 885  and interarrival :0.727 minutes


 customer no 886  and interarrival :0.261 minutes


 customer no 887  and interarrival :1.610 minutes


 customer no 888  and interarrival :1.136 minutes


 customer no 889  and interarrival :1.283 minutes


 customer no 890  and interarrival :3.211 minutes


 customer no 891  and interarrival :0.291 minutes


 customer no 892  and interarrival :2.342 minutes


 customer no 893  and interarrival :0.768 minutes


 customer no 894  and interarrival :0.464 minutes


 customer no 895  and interarrival :0.088 minutes


 customer no 896  and interarrival :0.469 minutes


 customer no 897  and interarrival :1.742 minutes


 customer no 898  and interarrival :0.898 minutes


 customer no 899  and interarrival :0.370 minutes


 customer no 900  and interarrival :1.297 minutes


 customer no 901  and interarrival :0.327 minutes


 customer no 902  and interarrival :1.041 minutes


 customer no 903  and interarrival :0.965 minutes


 customer no 904  and interarrival :0.151 minutes


 customer no 905  and interarrival :0.472 minutes


 customer no 905  and interarrival :2.602 minutes


 customer no 907  and interarrival :3.708 minutes


 customer no 908  and interarrival :1.186 minutes


 customer no 909  and interarrival :0.147 minutes


 customer no 910  and interarrival :2.330 minutes


 customer no 911  and interarrival :0.155 minutes


 customer no 912  and interarrival :0.062 minutes


 customer no 912  and interarrival :1.425 minutes


 customer no 914  and interarrival :0.904 minutes


 customer no 915  and interarrival :0.009 minutes


 customer no 916  and interarrival :0.058 minutes


 customer no 916  and interarrival :0.890 minutes


 customer no 918  and interarrival :1.572 minutes


 customer no 919  and interarrival :0.345 minutes


 customer no 920  and interarrival :0.460 minutes


 customer no 921  and interarrival :0.915 minutes


 customer no 922  and interarrival :0.957 minutes


 customer no 923  and interarrival :0.010 minutes


 customer no 924  and interarrival :0.658 minutes


 customer no 925  and interarrival :1.669 minutes


 customer no 926  and interarrival :0.682 minutes


 customer no 927  and interarrival :1.598 minutes


 customer no 928  and interarrival :0.924 minutes


 customer no 929  and interarrival :2.181 minutes


 customer no 930  and interarrival :0.684 minutes


 customer no 931  and interarrival :2.801 minutes


 customer no 932  and interarrival :0.141 minutes


 customer no 933  and interarrival :0.023 minutes


 customer no 933  and interarrival :0.035 minutes


 customer no 933  and interarrival :0.292 minutes


 customer no 933  and interarrival :0.080 minutes


 customer no 933  and interarrival :1.247 minutes


 customer no 935  and interarrival :2.007 minutes


 customer no 939  and interarrival :0.528 minutes


 customer no 940  and interarrival :1.107 minutes


 customer no 941  and interarrival :0.190 minutes


 customer no 942  and interarrival :0.274 minutes


 customer no 942  and interarrival :1.257 minutes


 customer no 943  and interarrival :1.987 minutes


 customer no 945  and interarrival :1.046 minutes


 customer no 946  and interarrival :1.996 minutes


 customer no 947  and interarrival :0.262 minutes


 customer no 948  and interarrival :1.331 minutes


 customer no 949  and interarrival :0.456 minutes


 customer no 950  and interarrival :0.280 minutes


 customer no 951  and interarrival :2.980 minutes


 customer no 952  and interarrival :1.130 minutes


 customer no 953  and interarrival :0.872 minutes


 customer no 954  and interarrival :0.430 minutes


 customer no 955  and interarrival :1.252 minutes


 customer no 956  and interarrival :0.443 minutes


 customer no 957  and interarrival :0.192 minutes


 customer no 958  and interarrival :1.155 minutes


 customer no 959  and interarrival :0.083 minutes


 customer no 960  and interarrival :1.270 minutes


 customer no 961  and interarrival :0.440 minutes


 customer no 962  and interarrival :0.089 minutes


 customer no 962  and interarrival :3.939 minutes


 customer no 964  and interarrival :1.705 minutes


 customer no 965  and interarrival :0.152 minutes


 customer no 966  and interarrival :0.593 minutes


 customer no 966  and interarrival :0.648 minutes


 customer no 967  and interarrival :0.290 minutes


 customer no 968  and interarrival :0.427 minutes


 customer no 969  and interarrival :1.715 minutes


 customer no 971  and interarrival :1.017 minutes


 customer no 972  and interarrival :0.630 minutes


 customer no 973  and interarrival :0.515 minutes


 customer no 974  and interarrival :0.046 minutes


 customer no 975  and interarrival :0.328 minutes


 customer no 975  and interarrival :1.932 minutes


 customer no 977  and interarrival :1.429 minutes


 customer no 978  and interarrival :1.401 minutes


 customer no 979  and interarrival :1.132 minutes


 customer no 980  and interarrival :4.372 minutes


 customer no 981  and interarrival :3.418 minutes


 customer no 982  and interarrival :0.919 minutes


 customer no 983  and interarrival :1.755 minutes


 customer no 984  and interarrival :1.046 minutes


 customer no 985  and interarrival :0.789 minutes


 customer no 986  and interarrival :0.560 minutes


 customer no 987  and interarrival :0.749 minutes


 customer no 988  and interarrival :0.931 minutes


 customer no 989  and interarrival :0.122 minutes


 customer no 990  and interarrival :0.180 minutes


 customer no 990  and interarrival :1.903 minutes


 customer no 992  and interarrival :0.851 minutes


 customer no 993  and interarrival :1.098 minutes


 customer no 994  and interarrival :1.781 minutes


 customer no 995  and interarrival :0.389 minutes


 customer no 996  and interarrival :1.413 minutes


 customer no 997  and interarrival :0.584 minutes


 customer no 998  and interarrival :1.818 minutes


 customer no 999  and interarrival :1.724 minutes


 customer no 1000  and interarrival :0.457 minutes


